CRASH_NUMB,CITY_TOWN_NAME,CRASH_DATE,CRASH_TIME,CRASH_HOUR,MANR_COLL_DESCR,AMBNT_LIGHT_DESCR,WEATH_COND_DESCR,ROAD_SURF_COND_DESCR,STREET_NUMB,X,Y,LAT,LON,AGE_DRVR_YNGST,AGE_DRVR_OLDEST,CNTY_NAME,CRASH_SEVERITY_DESCR
4348173,SOUTHBRIDGE,2/15/2017,1:39 AM,01:00AM to 01:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,154952.4009,870560.4815,42.08415315,-72.04446444,21-24,21-24,WORCESTER,Property damage only 
4430478,HADLEY,1/8/2017,2:45 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear/Unknown,Dry,337,113009.9435,901066.4666,42.35524632,-72.55591376,21-24,55-64,HAMPSHIRE,Property damage only 
4341080,TOPSFIELD,3/7/2017,4:20 PM,04:00PM to 04:59PM,Angle,Daylight,Rain/Rain,Wet,,245756.3125,931874.4999,42.6360949,-70.94213194,35-44,45-54,ESSEX,Property damage only 
4440045,NEW BEDFORD,10/13/2017,12:36 PM,12:00PM to 12:59PM,Angle,Daylight,Clear,Dry,,245246.1404,820749.3751,41.63568137,-70.95697523,35-44,35-44,BRISTOL,Property damage only 
4350131,NEW BEDFORD,4/8/2017,9:05 AM,09:00AM to 09:59AM,Angle,Daylight,Clear,Dry,,248804.6873,818432.6873,41.61461768,-70.91445361,35-44,45-54,BRISTOL,Property damage only 
4338495,ASHLAND,3/11/2017,1:49 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Clear,Dry,65,204436.5953,890333.0567,42.26345341,-71.44622161,65-74,65-74,MIDDLESEX,Property damage only 
4342563,BILLERICA,2/11/2017,9:40 PM,09:00PM to 09:59PM,Angle,Dark - lighted roadway,Cloudy,Ice,838,222307.3446,920004.4286,42.53026543,-71.22848546,25-34,25-34,MIDDLESEX,Non-fatal injury
4408684,NEWTON,7/7/2017,12:46 PM,12:00PM to 12:59PM,Angle,Daylight,Clear/Clear,Unknown,1175,224236.3831,896819.9958,42.32149182,-71.20597912,,,MIDDLESEX,Not Reported
4334351,SPRINGFIELD,2/25/2017,2:32 PM,02:00PM to 02:59PM,Angle,Daylight,Cloudy/Rain,Wet,,116886.1408,875147.125,42.12233618,-72.50516269,35-44,45-54,HAMPDEN,Non-fatal injury
4322567,CANTON,1/28/2017,12:04 AM,12:00AM to 12:59AM,Rear-end,Dark - lighted roadway,Clear,Dry,,233000.3573,883711.8781,42.20316111,-71.10040431,25-34,45-54,NORFOLK,Non-fatal injury
4320768,FALL RIVER,1/17/2017,1:53 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,181,228065.2059,824937.0925,41.67418565,-71.16297346,35-44,45-54,BRISTOL,Property damage only 
4478406,PEABODY,12/27/2017,12:14 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,185,245036.2306,917265.2968,42.50462513,-70.95205432,21-24,21-24,ESSEX,Non-fatal injury
4490033,ROCKLAND,10/30/2017,2:29 PM,02:00PM to 02:59PM,"Sideswipe, same direction",Daylight,Clear/Clear,Dry,,248231.1562,874569.6873,42.12006579,-70.91673456,35-44,>84,PLYMOUTH,Property damage only 
4407933,BOSTON,7/25/2017,12:25 PM,12:00PM to 12:59PM,Rear to Side,Daylight,Unknown/Unknown,Wet,,230361.0311,887703.4375,42.23919875,-71.13215103,45-54,45-54,SUFFOLK,Property damage only 
4445437,NEW BEDFORD,10/26/2017,10:59 AM,10:00AM to 10:59AM,Rear-end,Daylight,Cloudy,Wet,628,247742.3187,820736.4217,41.63541731,-70.92702114,55-64,55-64,BRISTOL,Property damage only 
4333314,NORTH ATTLEBOROUGH,2/21/2017,7:40 PM,07:00PM to 07:59PM,Rear-end,Dark - roadway not lighted,Cloudy,Dry,,212767.8075,855353.2668,41.94852053,-71.34599951,21-24,65-74,BRISTOL,Property damage only 
4422904,NEW BEDFORD,9/13/2017,12:29 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,,246728.4531,825734.5625,41.68048562,-70.93879564,25-34,35-44,BRISTOL,Property damage only 
4408491,NEWTON,3/23/2017,8:02 AM,08:00AM to 08:59AM,Head-on,Daylight,Clear,Dry,,220695.406,899747.0625,42.34794486,-71.2488322,21-24,21-24,MIDDLESEX,Property damage only 
4532536,RANDOLPH,1/1/2017,9:45 AM,09:00AM to 09:59AM,Angle,Daylight,Clear/Clear,Wet,,237431.6928,879234.4056,42.16264633,-71.04702631,55-64,65-74,NORFOLK,Property damage only 
4492324,WESTBOROUGH,11/8/2017,5:49 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Clear,Dry,10,190701.4309,890973.8906,42.26918158,-71.61271819,16-17,18-20,WORCESTER,Property damage only 
4501282,ORANGE,10/13/2017,2:21 PM,02:00PM to 02:59PM,Head-on,Daylight,Clear,Dry,,135807.8647,925166.5581,42.57441551,-72.2818838,35-44,55-64,FRANKLIN,Non-fatal injury
4436759,HAVERHILL,9/9/2017,4:46 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,,236319.0154,946247.7499,42.76598527,-71.05627608,25-34,75-84,ESSEX,Property damage only 
4432121,WATERTOWN,9/16/2017,9:01 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,225750.6565,902211.8751,42.36998617,-71.18736018,35-44,35-44,MIDDLESEX,Property damage only 
4397678,BROOKLINE,7/25/2017,1:02 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Cloudy,Wet,162,230251.8576,896114.1678,42.31492599,-71.13303322,55-64,55-64,NORFOLK,Non-fatal injury
4360842,NORTH ANDOVER,5/5/2017,7:16 AM,07:00AM to 07:59AM,"Sideswipe, opposite direction",Daylight,Clear/Rain,Wet, ,231769.1999,940994.0757,42.71888997,-71.11215632,18-20,55-64,ESSEX,Property damage only 
4416928,FALL RIVER,8/30/2017,7:53 AM,07:00AM to 07:59AM,"Sideswipe, same direction",Daylight,Clear,Dry,,229132.2845,827423.0114,41.69652953,-71.15003774,25-34,65-74,BRISTOL,Property damage only 
4433446,GLOUCESTER,9/27/2017,11:56 AM,11:00AM to 11:59AM,"Sideswipe, same direction",Daylight,Clear/Unknown,Dry,101,268513.9866,930703.8929,42.62388978,-70.66481544,18-20,>84,ESSEX,Property damage only 
4482873,EVERETT,12/20/2017,3:19 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear/Clear,Dry,987,237617.6033,908159.8277,42.42305169,-71.04289968,16-17,45-54,MIDDLESEX,Property damage only 
4319045,LYNN,1/4/2017,6:31 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Rain/Cloudy,Wet,,244065.5938,912609.8752,42.46277475,-70.9642116,25-34,65-74,ESSEX,Property damage only 
4403916,SWANSEA,7/9/2017,10:33 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,22,220671.6893,835168.3178,41.76652853,-71.25139572,21-24,21-24,BRISTOL,Property damage only 
4333591,HOPKINTON,1/4/2017,5:02 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Cloudy/Rain,Wet,112,197641.9876,886142.4498,42.22573089,-71.52856299,25-34,55-64,MIDDLESEX,Property damage only 
4442218,BOSTON,10/15/2017,2:04 PM,02:00PM to 02:59PM,Rear-end,Daylight,Cloudy,Dry,,236551.0835,900124.2262,42.3507575,-71.05637253,21-24,25-34,SUFFOLK,Property damage only 
4364317,TOWNSEND,3/12/2017,10:25 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear/Clear,Dry,251,183233.7737,935091.953,42.66622965,-71.70451166,18-20,25-34,MIDDLESEX,Property damage only 
4443791,MILFORD,9/30/2017,12:58 PM,12:00PM to 12:59PM,Rear-end,Daylight,Cloudy,Dry,196,,,,,45-54,45-54,WORCESTER,Property damage only 
4461233,BOSTON,11/24/2017,6:15 PM,06:00PM to 06:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,237349.5736,896064.7104,42.31417768,-71.04693675,45-54,45-54,SUFFOLK,Property damage only 
4515262,BOYLSTON,12/23/2017,11:01 AM,11:00AM to 11:59AM,Single vehicle crash,Daylight,"Rain/Sleet, hail (freezing rain or drizzle)",Ice,,181585.9766,902102.511,42.36921249,-71.7235592,16-17,16-17,WORCESTER,Property damage only 
4329621,BILLERICA,1/8/2017,11:20 AM,11:00AM to 11:59AM,Angle,Daylight,Clear,Snow,,219291.822,923554.6683,42.56231325,-71.26506395,16-17,16-17,MIDDLESEX,Property damage only 
4439185,HUDSON,10/14/2017,4:43 PM,04:00PM to 04:59PM,Angle,Daylight,Clear/Clear,Dry,31,194203.5494,904413.1618,42.39020454,-71.5703909,25-34,65-74,MIDDLESEX,Property damage only 
4399692,BURLINGTON,7/14/2017,7:00 PM,07:00PM to 07:59PM,Not reported,Daylight,Clear/Cloudy,Dry,,225349.4798,915400.4676,42.4887253,-71.19166197,21-24,45-54,MIDDLESEX,Property damage only 
4370761,BEDFORD,2/28/2017,7:02 AM,07:00AM to 07:59AM,Rear-end,Daylight,Cloudy,Dry,25,217914.8988,915851.3644,42.49299187,-71.28207254,25-34,65-74,MIDDLESEX,Property damage only 
4360064,BURLINGTON,5/4/2017,4:00 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,,225358.0781,915376.6128,42.48851795,-71.19155351,45-54,55-64,MIDDLESEX,Property damage only 
4460945,WORCESTER,9/29/2017,11:15 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,,172747.6249,891362.9376,42.27226393,-71.83035297,18-20,55-64,WORCESTER,Property damage only 
4365622,METHUEN,5/12/2017,6:19 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,,223952.1253,941473.6251,42.72349144,-71.2075672,25-34,55-64,ESSEX,Non-fatal injury
4317645,SPRINGFIELD,1/16/2017,12:07 PM,12:00PM to 12:59PM,Single vehicle crash,Daylight,Clear,Dry,1040,117494.6716,875090.4371,42.12188741,-72.49779018,65-74,65-74,HAMPDEN,Property damage only 
4456037,SPRINGFIELD,11/18/2017,10:42 AM,10:00AM to 10:59AM,Angle,Daylight,Cloudy,Dry,,115345.4765,876553.5623,42.13483772,-72.5240017,21-24,45-54,HAMPDEN,Non-fatal injury
4419076,CANTON,8/2/2017,9:09 AM,09:00AM to 09:59AM,"Sideswipe, opposite direction",Daylight,Clear,Dry,399,228392.3266,878951.1682,42.1604785,-71.15643396,45-54,65-74,NORFOLK,Property damage only 
4443159,FALL RIVER,10/19/2017,4:34 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,,227868.1093,826897.4998,41.6918394,-71.16524679,16-17,55-64,BRISTOL,Property damage only 
4464095,HOLYOKE,12/4/2017,10:59 PM,10:00PM to 10:59PM,Angle,Dark - lighted roadway,Clear/Unknown,Dry,95,108691.0505,884867.403,42.20892687,-72.60578451,21-24,45-54,HAMPDEN,Non-fatal injury
4474131,FITCHBURG,12/26/2017,8:26 AM,08:00AM to 08:59AM,"Sideswipe, opposite direction",Daylight,Clear,Snow,8,176499.6171,923458.1689,42.56132431,-71.78617634,25-34,55-64,WORCESTER,Property damage only 
4431614,TAUNTON,9/11/2017,6:35 PM,06:00PM to 06:59PM,"Sideswipe, opposite direction",Daylight,Clear,Dry,534,235798.3377,848670.6859,41.88755861,-71.06866966,,,BRISTOL,Not Reported
4333492,MIDDLEBOROUGH,2/20/2017,10:25 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - roadway not lighted,Clear,Dry,380,248650.9161,852245.2925,41.91893748,-70.91345264,35-44,35-44,PLYMOUTH,Property damage only 
4423932,FALL RIVER,8/22/2017,8:41 PM,08:00PM to 08:59PM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,21,227782.8096,827826.8551,41.7002156,-71.1662241,21-24,35-44,BRISTOL,Property damage only 
4416511,MARLBOROUGH,8/30/2017,10:42 AM,10:00AM to 10:59AM,Single vehicle crash,Daylight,Clear,Dry,,201119.7188,900159.9997,42.35193653,-71.48640612,35-44,35-44,MIDDLESEX,Property damage only 
4351307,LAWRENCE,4/10/2017,12:10 PM,12:00PM to 12:59PM,"Sideswipe, same direction",Daylight,Clear/Clear,Dry,,228027.3438,940089.0002,42.71088747,-71.15788336,25-34,25-34,ESSEX,Property damage only 
4503168,WORCESTER,11/12/2017,1:04 AM,01:00AM to 01:59AM,Angle,Dark - lighted roadway,Clear,Dry,77,172248.1837,888870.7091,42.24981111,-71.83629488,25-34,35-44,WORCESTER,Property damage only 
4309444,HOLYOKE,1/10/2017,6:34 PM,06:00PM to 06:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,2211,106634.0051,882425.9983,42.18670952,-72.63030092,45-54,45-54,HAMPDEN,Non-fatal injury
4556967,QUINCY,8/19/2017,2:06 PM,02:00PM to 02:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,240929.572,888498.4764,42.24587423,-71.00404524,21-24,55-64,NORFOLK,Property damage only 
4335546,BRAINTREE,3/9/2017,1:11 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,,238946.4381,885660.513,42.22061417,-71.02820126,45-54,65-74,NORFOLK,Property damage only 
4375143,NATICK,6/4/2017,3:17 PM,03:00PM to 03:59PM,Rear-end,Daylight,Cloudy,Dry,,210066.8748,894123.6877,42.29753126,-71.37791783,45-54,45-54,MIDDLESEX,Non-fatal injury
4310540,NORWOOD,1/11/2017,1:19 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Clear,Wet,30,224521.1551,881126.8787,42.18019996,-71.20318414,45-54,45-54,NORFOLK,Non-fatal injury
4349753,SALEM,2/18/2017,11:32 AM,11:00AM to 11:59AM,Angle,Daylight,Clear/Clear,Dry,,249218.0157,919729.0002,42.5265535,-70.90096367,25-34,35-44,ESSEX,Property damage only 
4467461,MANSFIELD,12/7/2017,5:52 PM,05:00PM to 05:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,660,225870.6755,864590.8023,42.03128054,-71.18757628,21-24,55-64,BRISTOL,Property damage only 
4410996,WELLESLEY,8/16/2017,10:39 PM,10:00PM to 10:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,93,221648.419,896250.8794,42.31644525,-71.23739668,25-34,35-44,NORFOLK,Non-fatal injury
4382682,BOSTON,6/17/2017,4:35 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,,235655.0702,902467.5362,42.37190118,-71.0671029,25-34,55-64,SUFFOLK,Property damage only 
4410997,WELLESLEY,8/17/2017,5:10 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,871,215353.3673,895000.4095,42.30533178,-71.31379167,35-44,55-64,NORFOLK,Non-fatal injury
4402592,ASHLAND,5/3/2017,5:00 PM,05:00PM to 05:59PM,Single vehicle crash,Daylight,Cloudy,Dry,196,205756.6942,888606.2056,42.24789666,-71.43023975,55-64,55-64,MIDDLESEX,Property damage only 
4384744,AGAWAM,5/7/2017,9:41 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,462,101269.4921,866335.4375,42.0411949,-72.69251875,45-54,45-54,HAMPDEN,Non-fatal injury
4441510,BOSTON,10/2/2017,6:45 AM,06:00AM to 06:59AM,Rear-end,Dark - lighted roadway,Clear,Dry,,236247.5315,902574.7289,42.37283715,-71.05989655,45-54,55-64,SUFFOLK,Non-fatal injury
4477522,ACUSHNET,12/1/2017,5:27 PM,05:00PM to 05:59PM,Single vehicle crash,Dark - lighted roadway,Clear/Other,Dry,,249456.0312,826510.8748,41.68730586,-70.90596842,75-84,75-84,BRISTOL,Property damage only 
4381275,BRIDGEWATER,6/7/2017,10:24 AM,10:00AM to 10:59AM,Angle,Daylight,Clear,Dry,,242600.5002,861147.5627,41.9995526,-70.98579581,25-34,65-74,PLYMOUTH,Non-fatal injury
4388232,CAMBRIDGE,7/7/2017,4:10 PM,04:00PM to 04:59PM,Angle,Daylight,Rain,Wet,,234568.8125,902136.5,42.36896117,-71.08030794,25-34,55-64,MIDDLESEX,Property damage only 
4421598,BEDFORD,9/13/2017,5:32 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,210,221414.7958,916934.1174,42.50265314,-71.23945671,25-34,35-44,MIDDLESEX,Property damage only 
4411816,BREWSTER,8/1/2017,9:23 AM,09:00AM to 09:59AM,Angle,Daylight,Clear,Dry,125,319219.0381,835671.4457,41.76230718,-70.0662854,75-84,>84,BARNSTABLE,Property damage only 
4324067,ACUSHNET,1/12/2017,4:30 AM,04:00AM to 04:59AM,Single vehicle crash,Dark - lighted roadway,Cloudy/Rain,Wet,170,249156.6464,831773.8267,41.7347089,-70.90912178,25-34,25-34,BRISTOL,Property damage only 
4464491,SAUGUS,11/20/2017,8:19 PM,08:00PM to 08:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,1500,238932.2571,911021.6829,42.44875229,-71.02674049,45-54,45-54,ESSEX,Non-fatal injury
4382523,CHELSEA,6/23/2017,3:54 PM,03:00PM to 03:59PM,Single vehicle crash,Daylight,Clear,Dry,,238723.0469,906504.0002,42.4080894,-71.02958395,55-64,65-74,SUFFOLK,Property damage only 
4565413,LAWRENCE,8/17/2017,3:33 PM,03:00PM to 03:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,91,227340.2598,938159.4191,42.69353837,-71.16636141,21-24,21-24,ESSEX,Property damage only 
4386070,DANVERS,6/22/2017,7:47 PM,07:00PM to 07:59PM,Rear-end,Daylight,Clear,Dry,105,247844.7096,923741.8451,42.56276474,-70.9173404,35-44,65-74,ESSEX,Property damage only 
4346472,WORCESTER,2/20/2017,6:11 PM,06:00PM to 06:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,176959.5212,885364.6988,42.21839977,-71.77905698,25-34,45-54,WORCESTER,Not Reported
4447175,TEMPLETON,2/12/2017,9:58 AM,09:00AM to 09:59AM,Angle,Daylight,Cloudy/Snow,Snow,77,154932.3322,922525.0123,42.55197495,-72.04874673,16-17,55-64,WORCESTER,Property damage only 
4447757,ACTON,10/22/2017,10:53 AM,10:00AM to 10:59AM,Single vehicle crash,Daylight,Clear,Dry,,204522.8877,913691.605,42.47341487,-71.44420652,55-64,55-64,MIDDLESEX,Fatal injury
4429028,FITCHBURG,9/24/2017,5:13 PM,05:00PM to 05:59PM,Head-on,Daylight,Clear,Dry,245,178854.9801,923527.0127,42.56201303,-71.75750054,21-24,25-34,WORCESTER,Non-fatal injury
4446972,FALL RIVER,10/29/2017,8:26 PM,08:00PM to 08:59PM,Angle,Dark - lighted roadway,Rain/Severe crosswinds,Wet,,229006.0625,827777.4374,41.69972139,-71.15153399,25-34,25-34,BRISTOL,Non-fatal injury
4356507,SANDWICH,4/25/2017,9:20 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - roadway not lighted,Rain,Wet,,289747.157,830224.4948,41.71789123,-70.42266236,75-84,75-84,BARNSTABLE,Property damage only 
4400753,EAST LONGMEADOW,7/12/2017,5:39 PM,05:00PM to 05:59PM,Angle,Daylight,Rain,Wet,145,115848.4862,868081.5398,42.0586221,-72.51669646,18-20,55-64,HAMPDEN,Property damage only 
4468125,WORCESTER,9/20/2017,5:49 PM,05:00PM to 05:59PM,Angle,Daylight,Cloudy/Rain,Wet,,174820.7968,889950.6875,42.25962136,-71.80516273,21-24,35-44,WORCESTER,Property damage only 
4320614,LOWELL,1/19/2017,1:59 PM,01:00PM to 01:59PM,Rear-end,Daylight,Rain,Wet,,214945.9998,931579.6252,42.63465156,-71.31778014,18-20,35-44,MIDDLESEX,Non-fatal injury
4491288,STOUGHTON,11/13/2017,3:26 PM,03:00PM to 03:59PM,Angle,Daylight,Cloudy/Rain,Wet,,233531.6684,875487.1467,42.12908866,-71.094436,21-24,>84,NORFOLK,Property damage only 
4338155,CHELSEA,3/8/2017,7:20 PM,07:00PM to 07:59PM,"Sideswipe, opposite direction",Daylight,Clear,Dry,979,239543.6885,905836.1162,42.40203451,-71.01965616,25-34,25-34,SUFFOLK,Property damage only 
4425994,STOW,7/26/2017,9:35 PM,09:00PM to 09:59PM,"Sideswipe, same direction",Dark - roadway not lighted,Clear,Dry,115,198824.1873,908738.6835,42.42917077,-71.51429102,16-17,16-17,MIDDLESEX,Property damage only 
4360858,MIDDLEBOROUGH,5/4/2017,10:02 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,,247971.0627,850917.8124,41.90714038,-70.9218175,35-44,55-64,PLYMOUTH,Non-fatal injury
4406693,WAKEFIELD,8/3/2017,5:30 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,,238034.0122,918143.5551,42.51291163,-71.03718666,25-34,25-34,MIDDLESEX,Property damage only 
4494713,HOLBROOK,11/23/2017,7:37 PM,07:00PM to 07:59PM,Angle,Dark - lighted roadway,Clear,Dry,24,241634.3265,878031.7171,42.15161257,-70.99626392,45-54,55-64,NORFOLK,Non-fatal injury
4480472,SWANSEA,12/15/2017,3:12 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,2542,219156.185,835811.2955,41.77235608,-71.26960636,25-34,45-54,BRISTOL,Property damage only 
4390983,PLYMOUTH,6/15/2017,9:20 AM,09:00AM to 09:59AM,Angle,Daylight,Clear,Dry,,278723.4063,841074.8751,41.81418414,-70.55375693,25-34,55-64,PLYMOUTH,Property damage only 
4444591,WAREHAM,10/24/2017,10:15 PM,10:00PM to 10:59PM,Rear-end,Dark - lighted roadway,Cloudy/Other,Wet,2841,268421.6248,835064.1251,41.76289204,-70.67718299,21-24,65-74,PLYMOUTH,Property damage only 
4468378,SPRINGFIELD,12/9/2017,4:45 PM,04:00PM to 04:59PM,Single vehicle crash,Dark - lighted roadway,Snow,Snow,5,116821.9254,872761.8513,42.10085825,-72.50559658,65-74,65-74,HAMPDEN,Property damage only 
4499743,WORCESTER,10/4/2017,12:00 PM,12:00PM to 12:59PM,Front to Rear,Daylight,Clear/Clear,Dry,204,173999.7368,891285.6657,42.27161336,-71.81517272,25-34,35-44,WORCESTER,Property damage only 
4357246,WORCESTER,3/12/2017,12:17 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,177,173039.5155,889318.1877,42.25386312,-71.82671838,21-24,21-24,WORCESTER,Property damage only 
4485998,ANDOVER,12/5/2017,7:47 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - lighted roadway,Rain,Wet,28,229558.3569,933922.475,42.65531591,-71.13951329,21-24,45-54,ESSEX,Property damage only 
4459005,EAST LONGMEADOW,10/19/2017,6:46 AM,06:00AM to 06:59AM,"Sideswipe, opposite direction",Daylight,Clear,Dry,,116159.0204,868807.4554,42.06518232,-72.51304344,21-24,55-64,HAMPDEN,Property damage only 
4335551,ABINGTON,3/8/2017,8:42 AM,08:00AM to 08:59AM,Angle,Daylight,Rain,Wet,,245564.0315,872656.1251,42.10299369,-70.94913559,25-34,45-54,PLYMOUTH,Property damage only 
4445109,SPRINGFIELD,10/21/2017,10:13 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,110,118104.9473,878567.4657,42.15325329,-72.49090218,16-17,25-34,HAMPDEN,Property damage only 
4463429,WEYMOUTH,11/17/2017,12:19 PM,12:00PM to 12:59PM,Angle,Daylight,Clear,Dry,,244968.3486,882204.1761,42.18898844,-70.95560423,25-34,45-54,NORFOLK,Property damage only 
4433393,MEDFORD,9/20/2017,6:22 AM,06:00AM to 06:59AM,Angle,Daylight,Rain,Wet,,232749.6407,909604.8125,42.43627834,-71.10197278,25-34,45-54,MIDDLESEX,Property damage only 
4408306,NEWTON,2/10/2017,3:18 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Slush,,221801.625,900554.6248,42.35518896,-71.2353666,21-24,25-34,MIDDLESEX,Property damage only 
4457707,LOWELL,10/25/2017,9:27 AM,09:00AM to 09:59AM,Rear-end,Daylight,Rain,Wet,,214788.2654,931276.5002,42.63192694,-71.31971426,18-20,45-54,MIDDLESEX,Non-fatal injury
4316751,MARION,1/7/2017,1:15 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Snow,Snow,,260664.4523,831334.5878,41.72995481,-70.77085625,25-34,25-34,PLYMOUTH,Property damage only 
4471780,FRANKLIN,12/20/2017,6:50 PM,06:00PM to 06:59PM,Angle,Dark - lighted roadway,Clear,Dry,,206419.9879,871143.5481,42.0906792,-71.42239839,45-54,55-64,NORFOLK,Non-fatal injury
4387182,SWANSEA,6/30/2017,4:08 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear,Dry,,219546.6874,835473.4998,41.7693033,-71.26491494,21-24,75-84,BRISTOL,Property damage only 
4414481,WRENTHAM,8/30/2017,8:43 AM,08:00AM to 08:59AM,Angle,Daylight,Cloudy,Dry,,214124.8736,868372.081,42.06562128,-71.32933159,35-44,35-44,NORFOLK,Property damage only 
4415088,HANSON,8/26/2017,10:00 PM,10:00PM to 10:59PM,Rear-end,Dark - roadway not lighted,Clear,Dry,731,251857.4318,868032.31,42.06097268,-70.87346702,25-34,65-74,PLYMOUTH,Property damage only 
4467208,ORLEANS,10/12/2017,12:10 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear,Dry,,325946.541,839783.28,41.79827682,-69.98451326,21-24,25-34,BARNSTABLE,Property damage only 
4338234,HAVERHILL,2/23/2017,10:36 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Not reported,,233124.9534,950255.3125,42.80220041,-71.095066,18-20,55-64,ESSEX,Property damage only 
4435051,NATICK,9/2/2017,3:13 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,,209869.7594,894562.1035,42.30147704,-71.38029939,21-24,55-64,MIDDLESEX,Property damage only 
4337943,MIDDLEBOROUGH,3/9/2017,2:29 PM,02:00PM to 02:59PM,Rear-end,Daylight,Clear,Dry,519,255079.5028,842524.669,41.83113801,-70.83695994,35-44,45-54,PLYMOUTH,Property damage only 
4327748,NEWTON,2/13/2017,11:17 AM,11:00AM to 11:59AM,Angle,Daylight,Clear,Wet,,226552.0241,896625.3191,42.31966097,-71.17789158,25-34,65-74,MIDDLESEX,Non-fatal injury
4482877,ANDOVER,5/9/2017,5:39 AM,05:00AM to 05:59AM,Rear-end,Dawn,Cloudy,Dry,,231518.924,931968.9622,42.63765792,-71.11570474,35-44,35-44,ESSEX,Property damage only 
4380534,LAWRENCE,6/7/2017,8:30 AM,08:00AM to 08:59AM,Rear-end,Daylight,Cloudy/Cloudy,Wet,,227066.0157,939613.3123,42.70663669,-71.16963636,45-54,55-64,ESSEX,Property damage only 
4403665,GLOUCESTER,7/20/2017,5:07 PM,05:00PM to 05:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,268709.4475,930793.629,42.62468272,-70.66242778,21-24,65-74,ESSEX,Property damage only 
